timestep,label,group,name,weight,mean,cost,standard_error
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,"SELECT ps_suppkey.s_acctbal, ps_suppkey.s_name, s_nationkey.n_name, part.p_partkey, part.p_mfgr, ps_suppkey.s_address, ps_suppkey.s_phone, ps_suppkey.s_comment FROM part.from_partsupp.ps_suppkey.s_nationkey.n_regionkey WHERE part.p_size = ? AND part.p_type = ? AND n_regionkey.r_name = ? AND from_partsupp.ps_supplycost = ? ORDER BY ps_suppkey.s_acctbal, s_nationkey.n_name, ps_suppkey.s_name -- Q2_outer","[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.0019976107,0.00920887436718093,0.0007494473119050249
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,SELECT max(partsupp.ps_supplycost) FROM partsupp.ps_suppkey.s_nationkey.n_regionkey WHERE n_regionkey.r_name = ? -- Q2_inner,"[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",2.6191774875,1.882840348363936,0.01387961033282675
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,"SELECT l_orderkey.o_orderdate, sum(from_lineitem.l_extendedprice), sum(from_lineitem.l_discount) FROM part.from_partsupp.from_lineitem.l_orderkey.o_custkey.c_nationkey.n_regionkey WHERE c_nationkey.n_name = ? AND n_regionkey.r_name = ? AND part.p_type = ? AND l_orderkey.o_orderdate < ? ORDER BY l_orderkey.o_orderdate GROUP BY l_orderkey.o_orderdate -- Q8","[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",49.6308340424,23.61641879240504,0.23321462713963242
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,"SELECT o_custkey.c_custkey, o_custkey.c_name, sum(lineitem.l_extendedprice), sum(lineitem.l_discount), o_custkey.c_acctbal, c_nationkey.n_name, o_custkey.c_address, o_custkey.c_phone, o_custkey.c_comment FROM lineitem.l_orderkey.o_custkey.c_nationkey WHERE lineitem.l_returnflag = ? AND l_orderkey.o_orderdate < ?  ORDER BY lineitem.l_extendedprice, lineitem.l_discount GROUP BY o_custkey.c_custkey, o_custkey.c_name, o_custkey.c_acctbal, o_custkey.c_phone, c_nationkey.n_name, o_custkey.c_address, o_custkey.c_comment -- Q10","[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.1214992082,3.35228123054992,0.03571001109910703
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,"SELECT lineitem.l_shipmode, sum(l_orderkey.o_orderpriority) FROM lineitem.l_orderkey WHERE lineitem.l_shipmode = ? AND lineitem.l_receiptdate < ? ORDER BY lineitem.l_shipmode GROUP BY lineitem.l_shipmode -- Q12","[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.041345346699999994,1.0131351828585373,0.006839029683977315
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,"SELECT sum(ps_partkey.p_type), sum(from_lineitem.l_extendedprice), sum(from_lineitem.l_discount) FROM orders.from_lineitem.l_partkey.ps_partkey WHERE orders.o_orderkey = ? AND from_lineitem.l_shipdate < ? -- Q14","[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.0049452058000000005,0.017807589536890055,0.0009123043151692288
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,SELECT supplier.s_suppkey FROM supplier WHERE supplier.s_comment = ? -- Q16_inner,"[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.0023273612,0.009220552463838648,0.0004994774704555818
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,"SELECT ps_partkey.p_brand, ps_partkey.p_type, ps_partkey.p_size, count(supplier.s_suppkey) FROM supplier.from_partsupp.ps_partkey WHERE ps_partkey.p_brand = ? AND ps_partkey.p_type = ? AND ps_partkey.p_size = ? AND supplier.s_suppkey = ? ORDER BY ps_partkey.p_brand, ps_partkey.p_type, ps_partkey.p_size GROUP BY ps_partkey.p_brand, ps_partkey.p_type, ps_partkey.p_size -- Q16_outer","[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.0020179589999999997,0.009742069869940471,0.0005040585327837985
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,"SELECT o_custkey.c_name, o_custkey.c_custkey, l_orderkey.o_orderkey, l_orderkey.o_orderdate, l_orderkey.o_totalprice, sum(lineitem.l_quantity) FROM lineitem.l_orderkey.o_custkey WHERE l_orderkey.o_orderkey = ? ORDER BY l_orderkey.o_totalprice, l_orderkey.o_orderdate GROUP BY o_custkey.c_name, o_custkey.c_custkey, l_orderkey.o_orderkey, l_orderkey.o_orderdate, l_orderkey.o_totalprice -- Q18_outer","[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.0015179929,0.010055427035354598,0.00010843699034425989
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,SELECT part.p_partkey FROM part WHERE part.p_name = ? -- Q20_inner_inner_1,"[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.0022944137,0.009325938494817417,0.0005806283405770577
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,SELECT partsupp.ps_suppkey FROM partsupp WHERE partsupp.ps_partkey = ? AND partsupp.ps_availqty > ? -- Q20_inner,"[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.0021162028000000005,0.009213526845535459,0.0005564540026944785
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,"SELECT supplier.s_name, supplier.s_address FROM supplier.s_nationkey WHERE supplier.s_suppkey = ? AND s_nationkey.n_name = ? ORDER BY supplier.s_name -- Q20","[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.0019597297999999997,0.009209311474553545,0.0005670289095180793
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,SELECT avg(customer.c_acctbal) FROM customer WHERE customer.c_phone = ? AND customer.c_acctbal > ? -- Q22_inner_inner,"[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.0019480279,0.009343305116383864,0.0005414889952226474
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,"SELECT customer.c_phone, sum(customer.c_acctbal), count(customer.c_custkey) FROM customer WHERE customer.c_phone = ? AND customer.c_custkey = ? AND customer.c_acctbal > ? ORDER BY customer.c_phone GROUP BY customer.c_phone -- Q22","[0.9990000000000001, 0.9990000000000001, 0.9990000000000001, 0.001, 0.001, 0.001]",0.0018233837999999999,0.009620425703838647,0.0004746623400090916
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Even,TOTAL,1.0,52.38336816842761,,NaN
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,"SELECT l_orderkey.o_orderkey, sum(lineitem.l_extendedprice), sum(lineitem.l_discount), l_orderkey.o_orderdate, l_orderkey.o_shippriority FROM lineitem.l_orderkey.o_custkey WHERE o_custkey.c_mktsegment = ? AND lineitem.l_shipdate > ? ORDER BY lineitem.l_extendedprice, lineitem.l_discount, l_orderkey.o_orderdate GROUP BY l_orderkey.o_orderkey, l_orderkey.o_orderdate, l_orderkey.o_shippriority -- Q3","[0.001, 0.001, 0.001, 0.9990000000000001, 0.9990000000000001, 0.9990000000000001]",83.87637754880002,63.84547298339744,11.040117960468674
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,"SELECT c_nationkey.n_name, sum(lineitem.l_extendedprice), sum(lineitem.l_discount) FROM lineitem.l_orderkey.o_custkey.c_nationkey.n_regionkey WHERE n_regionkey.r_name = ? AND l_orderkey.o_orderdate < ? ORDER BY lineitem.l_extendedprice, lineitem.l_discount GROUP BY c_nationkey.n_name -- Q5","[0.001, 0.001, 0.001, 0.9990000000000001, 0.9990000000000001, 0.9990000000000001]",40.202062206499996,15.06084532271952,0.31402649870236
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,"SELECT c_nationkey.n_name, lineitem.l_shipdate, sum(lineitem.l_extendedprice), sum(lineitem.l_discount) FROM lineitem.l_orderkey.o_custkey.c_nationkey WHERE c_nationkey.n_name = ? AND lineitem.l_shipdate < ? ORDER BY c_nationkey.n_name, lineitem.l_shipdate GROUP BY c_nationkey.n_name, lineitem.l_shipdate -- Q7","[0.001, 0.001, 0.001, 0.9990000000000001, 0.9990000000000001, 0.9990000000000001]",12.42821899,11.782986842759488,0.9077453912994745
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,"SELECT c_nationkey.n_name, l_orderkey.o_orderdate, sum(from_lineitem.l_extendedprice), sum(from_lineitem.l_discount), sum(from_partsupp.ps_supplycost), sum(from_lineitem.l_quantity) FROM part.from_partsupp.from_lineitem.l_orderkey.o_custkey.c_nationkey WHERE part.p_name = ? AND l_orderkey.o_orderkey = ? ORDER BY c_nationkey.n_name, l_orderkey.o_orderdate GROUP BY c_nationkey.n_name, l_orderkey.o_orderdate -- Q9","[0.001, 0.001, 0.001, 0.9990000000000001, 0.9990000000000001, 0.9990000000000001]",0.0017193102000000002,0.01000858981419079,0.0005214026195368668
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,"SELECT sum(partsupp.ps_supplycost), sum(partsupp.ps_availqty) FROM partsupp.ps_suppkey.s_nationkey WHERE s_nationkey.n_name = ? AND partsupp.ps_supplycost = ? AND partsupp.ps_availqty = ? ORDER BY partsupp.ps_supplycost, partsupp.ps_availqty GROUP BY partsupp.ps_partkey -- Q11_outer","[0.001, 0.001, 0.001, 0.9990000000000001, 0.9990000000000001, 0.9990000000000001]",0.0013167847,0.009609091546171166,0.00038656470075186484
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,"SELECT sum(partsupp.ps_supplycost), sum(partsupp.ps_availqty) FROM partsupp.ps_suppkey.s_nationkey WHERE s_nationkey.n_name = ? -- Q11_inner","[0.001, 0.001, 0.001, 0.9990000000000001, 0.9990000000000001, 0.9990000000000001]",0.6106983468999999,0.38417506809678714,0.01303664579651209
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,"SELECT o_custkey.c_custkey, count(orders.o_orderkey) FROM orders.o_custkey WHERE orders.o_comment = ? GROUP BY o_custkey.c_custkey, orders.o_orderkey -- Q13","[0.001, 0.001, 0.001, 0.9990000000000001, 0.9990000000000001, 0.9990000000000001]",0.0013985363,0.00948727627507146,0.0003809425556995889
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,SELECT sum(lineitem.l_extendedprice) FROM lineitem.l_partkey.ps_partkey WHERE ps_partkey.p_brand = ? AND ps_partkey.p_container = ? AND lineitem.l_quantity < ? -- Q17,"[0.001, 0.001, 0.001, 0.9990000000000001, 0.9990000000000001, 0.9990000000000001]",0.4930475771,4.310217789851456,0.01920961460733504
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,"SELECT sum(lineitem.l_extendedprice), sum(lineitem.l_discount) FROM lineitem.l_partkey.ps_partkey WHERE ps_partkey.p_brand = ? AND ps_partkey.p_container = ? AND lineitem.l_shipdate = ? AND lineitem.l_shipinstruct = ? AND ps_partkey.p_size > ? -- Q19","[0.001, 0.001, 0.001, 0.9990000000000001, 0.9990000000000001, 0.9990000000000001]",0.414062335,0.9999449345643777,0.047949344766174386
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,"SELECT ps_suppkey.s_name, count(orders.o_orderkey) FROM orders.from_lineitem.l_partkey.ps_suppkey.s_nationkey WHERE orders.o_orderstatus = ? AND orders.o_orderkey = ? AND s_nationkey.n_name = ? AND from_lineitem.l_receiptdate > ? ORDER BY ps_suppkey.s_name GROUP BY ps_suppkey.s_name -- Q21","[0.001, 0.001, 0.001, 0.9990000000000001, 0.9990000000000001, 0.9990000000000001]",0.0015935207,0.009476049759404729,0.00045784424541501617
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,Odd,TOTAL,1.0,0.1380304951562,,NaN
0,1_27_tpch_22q_even_odd_enume_all_no_insert_80per_7118512000_last,TOTAL,TOTAL,1.0,52.52139866358381,,NaN
timestep,label,group,name,weight,mean,cost,standard_error
